surgery,age,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,abdomen,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,surgical_lesion,lesion_1,lesion_2,lesion_3,cp_data
no,adult,38.9,48.0,16.0,normal,normal,normal_pink,less_3_sec,alert,hypomotile,moderate,slight,more_1_liter,7.5,decreased,other,49.0,7.0,clear,7.75,no,3111,0,0,yes
yes,adult,39.4,114.0,36.0,cool,reduced,pale_cyanotic,more_3_sec,mild_pain,absent,moderate,slight,more_1_liter,7.0,absent,distend_small,57.0,8.1,serosanguious,2.0,yes,2208,0,0,no
yes,adult,38.0,66.0,12.0,cool,normal,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,3.0,decreased,distend_small,31.5,6.2,cloudy,1.5,yes,2208,0,0,yes
yes,adult,38.4,120.0,24.0,normal,normal,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,3.0,normal,distend_small,50.0,7.0,cloudy,2.0,yes,2209,0,0,yes
yes,adult,37.8,84.0,20.0,cool,reduced,bright_red,more_3_sec,depressed,hypomotile,slight,slight,more_1_liter,5.3,normal,distend_small,73.0,10.2,cloudy,2.6,yes,2206,0,0,yes
no,adult,38.1,104.0,35.0,cold,reduced,dark_cyanotic,less_3_sec,depressed,absent,slight,slight,more_1_liter,5.0,absent,distend_small,75.0,5.5,serosanguious,4.6,yes,3207,0,0,no
no,adult,38.0,48.0,20.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,5.0,decreased,firm,40.0,6.5,clear,1.5,no,9400,0,0,yes
no,adult,38.6,40.0,16.0,normal,normal,pale_pink,less_3_sec,mild_pain,hypermotile,moderate,slight,more_1_liter,2.0,increased,other,36.0,12.85,clear,2.0,no,0,0,0,yes
no,adult,38.5,54.0,24.0,warm,normal,normal_pink,less_3_sec,alert,hypermotile,moderate,slight,more_1_liter,7.0,decreased,other,49.0,7.0,clear,3.6,no,3111,0,0,yes
yes,adult,38.7,108.0,42.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,7.0,decreased,normal,45.0,7.2,cloudy,2.7,yes,31110,0,0,yes
no,adult,36.6,96.0,28.0,cool,reduced,bright_red,more_3_sec,depressed,hypomotile,slight,slight,more_1_liter,5.5,absent,distend_small,33.0,6.6,serosanguious,6.6,yes,1400,0,0,yes
no,adult,38.3,52.0,18.0,cold,normal,bright_red,more_3_sec,depressed,absent,moderate,slight,more_1_liter,5.0,normal,distend_large,48.0,7.2,cloudy,3.2,no,5111,0,0,yes
no,adult,37.8,48.0,16.0,normal,normal,normal_pink,less_3_sec,alert,hypomotile,moderate,slight,more_1_liter,5.5,absent,other,44.0,7.5,clear,1.0,no,3111,0,0,yes
no,adult,38.5,40.0,9.0,warm,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,7.0,normal,distend_large,48.0,7.6,clear,2.6,no,3111,0,0,yes
yes,adult,38.9,60.0,30.0,cool,reduced,bright_red,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,6.5,absent,distend_small,47.0,6.5,cloudy,2.7,yes,2300,0,0,no
yes,adult,38.1,108.0,32.0,cold,reduced,pale_cyanotic,more_3_sec,depressed,absent,slight,slight,more_1_liter,7.5,absent,distend_small,75.0,8.3,clear,7.0,yes,2209,0,0,no
no,adult,37.6,48.0,20.0,cool,reduced,pale_cyanotic,less_3_sec,depressed,absent,slight,slight,more_1_liter,4.5,decreased,firm,45.0,7.5,cloudy,2.3,no,400,0,0,yes
yes,adult,37.1,52.0,12.0,cool,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,3.0,decreased,distend_small,50.0,7.0,serosanguious,3.6,yes,2124,0,0,yes
yes,adult,39.5,92.0,24.0,cool,reduced,pale_cyanotic,less_3_sec,depressed,absent,moderate,slight,more_1_liter,2.0,increased,distend_large,67.0,7.0,clear,3.6,yes,7111,0,0,no
yes,adult,38.1,75.0,18.0,normal,normal,pale_pink,less_3_sec,mild_pain,absent,slight,slight,more_1_liter,7.0,absent,distend_small,52.0,6.8,serosanguious,4.3,yes,7209,0,0,no
yes,adult,38.5,129.0,14.0,cold,reduced,pale_pink,more_3_sec,depressed,absent,moderate,slight,more_1_liter,5.0,absent,distend_small,57.0,8.9,serosanguious,6.6,yes,2208,0,0,no
yes,adult,38.5,60.0,20.0,normal,normal,bright_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,less_1_liter,2.0,absent,distend_large,50.0,12.85,cloudy,2.0,yes,3111,0,0,no
yes,adult,38.5,86.0,24.0,cool,reduced,pale_cyanotic,less_3_sec,extreme_pain,absent,moderate,slight,more_1_liter,4.4,decreased,distend_large,45.0,7.5,cloudy,3.9,yes,3209,0,0,yes
yes,adult,37.8,96.0,30.0,cool,reduced,pale_pink,more_3_sec,severe_pain,hypomotile,moderate,slight,less_1_liter,4.5,absent,distend_large,45.0,7.5,clear,3.7,yes,4205,0,0,yes
yes,adult,38.1,66.0,12.0,cool,reduced,bright_red,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,3.0,increased,distend_large,44.0,6.0,cloudy,3.6,yes,3111,0,0,yes
yes,adult,38.3,45.0,12.0,cool,normal,pale_pink,less_3_sec,depressed,hypermotile,moderate,slight,more_1_liter,6.5,normal,distend_small,39.0,7.0,cloudy,1.5,yes,2112,0,0,no
yes,adult,37.3,96.0,30.0,cool,reduced,pale_pink,less_3_sec,extreme_pain,absent,moderate,slight,more_1_liter,4.0,absent,distend_large,57.0,4.5,serosanguious,4.1,yes,2205,0,0,yes
yes,adult,38.5,129.0,30.0,cool,reduced,pale_pink,less_3_sec,depressed,absent,moderate,slight,more_1_liter,2.0,absent,distend_small,57.0,12.85,serosanguious,2.0,yes,2206,0,0,no
yes,adult,37.8,60.0,16.0,cool,reduced,bright_red,more_3_sec,depressed,hypomotile,severe,slight,more_1_liter,2.0,absent,distend_large,52.0,12.85,serosanguious,2.0,yes,3205,0,0,no
no,adult,37.5,40.0,16.0,normal,normal,normal_pink,less_3_sec,alert,normal,moderate,slight,more_1_liter,5.0,normal,distend_small,40.0,7.5,cloudy,1.3,no,0,0,0,yes
yes,adult,38.2,104.0,36.0,cold,reduced,pale_cyanotic,more_3_sec,extreme_pain,hypomotile,moderate,slight,more_1_liter,2.0,decreased,distend_large,37.0,6.5,serosanguious,2.0,yes,7400,0,0,yes
yes,adult,38.0,96.0,28.0,cool,reduced,pale_cyanotic,less_3_sec,severe_pain,hypomotile,moderate,slight,less_1_liter,4.5,absent,distend_small,69.0,8.1,serosanguious,4.5,yes,2205,0,0,no
no,adult,38.5,68.0,20.0,cool,reduced,pale_pink,less_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,2.0,increased,distend_small,50.0,12.85,serosanguious,2.0,no,0,0,0,no
yes,adult,37.5,60.0,24.0,cool,reduced,pale_cyanotic,more_3_sec,mild_pain,absent,moderate,slight,more_1_liter,3.0,absent,distend_small,57.0,8.1,serosanguious,4.5,yes,2208,0,0,yes
yes,adult,38.6,60.0,30.0,cool,reduced,bright_red,more_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,3.0,absent,distend_large,43.0,6.0,cloudy,3.6,yes,2209,0,0,yes
yes,adult,38.2,88.0,20.0,cool,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,less_1_liter,1.0,absent,distend_small,34.0,12.85,clear,1.0,yes,2208,0,0,no
no,adult,38.6,44.0,12.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,7.0,absent,distend_large,39.0,6.5,clear,5.0,no,5205,0,0,yes
no,adult,38.0,44.0,24.0,normal,normal,normal_pink,less_3_sec,mild_pain,normal,slight,slight,less_1_liter,7.0,decreased,firm,41.0,6.1,clear,5.3,no,3111,0,0,no
yes,young,38.3,80.0,30.0,cool,reduced,bright_pink,less_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,7.0,normal,distend_small,37.0,6.5,serosanguious,3.6,yes,2208,0,0,no
yes,adult,38.3,48.0,28.0,cool,normal,normal_pink,less_3_sec,alert,hypomotile,moderate,slight,more_1_liter,5.3,absent,normal,39.0,6.6,cloudy,3.3,yes,4205,0,0,yes
yes,adult,38.7,52.0,51.0,normal,normal,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,less_1_liter,2.0,absent,distend_small,33.0,7.0,serosanguious,1.0,yes,2208,0,0,no
yes,adult,39.3,60.0,20.0,cool,normal,normal_pink,less_3_sec,depressed,hypomotile,slight,slight,less_1_liter,3.0,normal,distend_small,30.0,6.5,clear,3.0,yes,31110,0,0,no
yes,adult,39.5,84.0,36.0,cool,reduced,bright_pink,less_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,5.0,absent,distend_small,37.0,6.5,serosanguious,6.0,yes,4124,0,0,yes
yes,adult,37.6,114.0,48.0,cool,reduced,pale_pink,more_3_sec,depressed,absent,slight,slight,more_1_liter,5.0,normal,distend_small,57.0,8.0,clear,2.0,yes,2112,0,0,no
yes,adult,38.0,98.0,36.0,cool,reduced,pale_cyanotic,less_3_sec,mild_pain,hypomotile,moderate,significant,more_1_liter,4.4,absent,distend_small,69.0,7.8,serosanguious,4.4,yes,2209,0,0,yes
yes,adult,38.7,100.0,12.0,cool,reduced,pale_cyanotic,more_3_sec,severe_pain,hypomotile,moderate,significant,more_1_liter,2.0,absent,distend_small,52.0,12.85,serosanguious,3.3,yes,2205,0,0,no
yes,adult,37.2,108.0,12.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,slight,slight,more_1_liter,6.0,absent,distend_small,52.0,8.6,serosanguious,7.4,yes,2207,0,0,no
no,adult,37.6,48.0,20.0,normal,normal,bright_red,more_3_sec,depressed,normal,moderate,slight,more_1_liter,6.2,decreased,firm,48.0,8.0,serosanguious,5.2,no,5206,0,0,yes
no,adult,39.80000000000001,114.0,36.0,cool,reduced,normal_pink,more_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,7.0,decreased,distend_large,57.0,8.1,serosanguious,4.5,yes,7400,0,0,yes
yes,adult,38.0,110.0,28.0,cool,reduced,bright_red,more_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,4.3,absent,distend_large,50.0,7.5,cloudy,1.0,yes,31110,0,0,yes
no,adult,38.3,52.0,18.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,5.0,absent,distend_small,37.0,7.6,clear,5.3,yes,31110,0,0,yes
yes,adult,37.9,68.0,20.0,normal,normal,bright_red,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,3.0,decreased,distend_large,44.0,6.0,cloudy,3.6,yes,2124,0,0,yes
no,adult,38.4,56.0,24.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,5.5,normal,firm,49.0,6.5,clear,5.0,no,0,0,0,yes
yes,adult,38.0,120.0,63.0,cool,reduced,dark_cyanotic,more_3_sec,mild_pain,hypomotile,slight,slight,less_1_liter,2.0,absent,distend_small,68.0,12.85,serosanguious,2.0,no,2209,0,0,no
yes,adult,38.4,86.0,24.0,cool,normal,pale_pink,less_3_sec,depressed,hypomotile,slight,slight,more_1_liter,5.0,absent,distend_small,47.0,6.3,serosanguious,3.6,yes,7111,0,0,no
yes,adult,39.7,100.0,24.0,cool,reduced,pale_cyanotic,less_3_sec,depressed,absent,severe,slight,more_1_liter,2.0,absent,distend_large,52.0,12.85,cloudy,2.0,yes,2205,0,0,no
yes,adult,37.2,36.0,32.0,cool,reduced,bright_red,less_3_sec,depressed,hypomotile,moderate,slight,less_1_liter,4.0,decreased,distend_large,50.0,5.9,cloudy,2.6,yes,2208,0,0,yes
yes,adult,38.2,84.0,36.0,cool,reduced,pale_cyanotic,less_3_sec,depressed,absent,moderate,slight,more_1_liter,5.0,absent,distend_small,57.0,7.5,serosanguious,2.0,yes,2205,0,0,no
yes,adult,39.1,88.0,50.0,normal,reduced,bright_red,more_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,5.4,absent,firm,51.0,8.4,cloudy,2.6,no,2208,0,0,yes
yes,adult,38.0,164.0,36.0,cool,reduced,pale_cyanotic,less_3_sec,depressed,absent,moderate,slight,more_1_liter,5.5,absent,distend_small,64.0,8.6,clear,3.3,yes,4205,0,0,no
yes,adult,38.3,60.0,16.0,cool,normal,normal_pink,less_3_sec,depressed,hypermotile,moderate,slight,more_1_liter,3.0,normal,distend_small,30.0,6.0,clear,3.0,yes,31110,0,0,no
no,adult,37.1,84.0,30.0,cool,reduced,pale_pink,3,mild_pain,absent,moderate,significant,less_1_liter,2.0,absent,distend_large,75.0,12.85,cloudy,1.0,yes,1400,0,0,no
yes,young,38.0,104.0,63.0,cool,reduced,bright_red,more_3_sec,depressed,absent,moderate,slight,more_1_liter,2.0,absent,distend_small,47.0,12.85,serosanguious,2.0,yes,2205,0,0,no
yes,adult,39.3,114.0,36.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,hypomotile,slight,slight,more_1_liter,7.0,absent,distend_small,57.0,8.1,serosanguious,2.0,yes,2113,0,0,no
yes,adult,39.2,100.0,50.0,cool,reduced,dark_cyanotic,more_3_sec,depressed,absent,slight,slight,more_1_liter,3.0,absent,distend_small,60.0,8.1,cloudy,3.6,yes,2208,0,0,yes
yes,adult,38.2,130.0,16.0,cool,reduced,pale_pink,less_3_sec,depressed,absent,severe,slight,more_1_liter,2.0,absent,distend_small,66.0,12.85,cloudy,2.0,no,2209,0,0,no
yes,adult,38.4,52.0,30.0,normal,normal,pale_pink,less_3_sec,alert,hypomotile,slight,slight,more_1_liter,4.0,absent,other,37.0,6.6,cloudy,5.0,yes,3111,0,0,yes
yes,adult,38.0,108.0,12.0,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,slight,slight,more_1_liter,4.0,decreased,distend_small,47.0,6.3,serosanguious,3.2,yes,2207,0,0,no
yes,adult,38.1,52.0,63.0,normal,normal,bright_red,more_3_sec,depressed,hypomotile,slight,slight,more_1_liter,5.3,absent,distend_small,43.0,7.5,cloudy,1.6,yes,2112,0,0,yes
yes,adult,37.8,52.0,48.0,normal,normal,bright_pink,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,7.0,normal,distend_small,48.0,12.85,serosanguious,2.6,yes,2205,0,0,no
yes,adult,36.7,84.0,30.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,4.5,absent,distend_large,40.0,7.8,serosanguious,2.6,yes,3205,0,0,yes
no,adult,36.599999999999994,78.0,24.0,cool,reduced,pale_cyanotic,less_3_sec,extreme_pain,absent,moderate,slight,more_1_liter,6.0,absent,distend_small,49.0,8.1,serosanguious,4.1,yes,4205,0,0,yes
no,adult,37.8,88.0,28.0,cool,reduced,pale_pink,less_3_sec,severe_pain,absent,moderate,slight,more_1_liter,1.0,absent,distend_small,33.0,12.85,cloudy,2.0,yes,3205,0,0,no
yes,adult,39.1,164.0,48.0,cool,reduced,dark_cyanotic,more_3_sec,extreme_pain,hypomotile,moderate,slight,less_1_liter,6.5,absent,distend_small,65.0,7.8,serosanguious,4.5,yes,2205,0,0,no
yes,adult,38.2,60.0,36.0,normal,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,severe,slight,more_1_liter,2.0,absent,distend_large,42.0,12.85,cloudy,1.0,yes,2208,0,0,no
no,adult,38.2,129.0,48.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,moderate,slight,more_1_liter,2.0,absent,distend_large,57.0,12.85,serosanguious,2.0,yes,3205,0,0,no
no,adult,37.1,88.0,24.0,cold,reduced,pale_cyanotic,less_3_sec,extreme_pain,absent,moderate,slight,more_1_liter,4.4,absent,distend_large,60.0,7.5,serosanguious,2.6,yes,3205,0,0,yes
yes,adult,39.1,84.0,36.0,cool,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,7.0,absent,distend_small,40.0,7.5,serosanguious,5.3,yes,2208,0,0,yes
yes,adult,38.7,120.0,48.0,cool,reduced,bright_red,less_3_sec,depressed,hypomotile,slight,slight,more_1_liter,2.0,absent,distend_small,56.0,12.85,serosanguious,2.0,no,1400,0,0,no
yes,adult,39.80000000000001,114.0,36.0,cool,normal,pale_pink,more_3_sec,depressed,hypomotile,slight,slight,less_1_liter,7.0,absent,distend_small,57.0,7.5,serosanguious,4.5,yes,2305,0,0,no
yes,adult,39.4,114.0,60.0,cool,reduced,bright_red,more_3_sec,depressed,absent,severe,slight,more_1_liter,7.0,normal,distend_small,57.0,8.6,cloudy,3.9,no,2208,0,0,yes
yes,adult,39.0,100.0,51.0,cold,reduced,dark_cyanotic,less_3_sec,depressed,absent,moderate,slight,more_1_liter,2.0,absent,distend_small,59.0,8.2,cloudy,2.6,yes,2113,0,0,no
yes,adult,38.1,108.0,36.0,normal,reduced,bright_pink,more_3_sec,depressed,hypomotile,moderate,slight,less_1_liter,7.0,absent,distend_large,51.0,11.0,serosanguious,4.5,yes,7111,0,0,yes
yes,adult,37.3,30.0,63.0,normal,normal,pale_pink,less_3_sec,mild_pain,absent,slight,slight,less_1_liter,6.5,absent,distend_small,36.0,5.9,serosanguious,4.1,yes,2208,0,0,yes
yes,adult,38.5,88.0,48.0,cool,reduced,pale_cyanotic,more_3_sec,mild_pain,absent,moderate,slight,more_1_liter,2.0,absent,distend_small,42.0,12.85,cloudy,2.6,no,2205,0,0,yes
yes,adult,37.9,80.0,16.0,normal,reduced,pale_cyanotic,less_3_sec,extreme_pain,hypomotile,moderate,slight,less_1_liter,2.0,absent,distend_small,55.0,12.85,serosanguious,2.0,yes,2205,0,0,yes
yes,adult,38.7,164.0,18.0,normal,normal,bright_pink,less_3_sec,depressed,hypomotile,moderate,slight,less_1_liter,4.0,normal,distend_large,49.0,8.0,cloudy,7.75,yes,9400,0,0,yes
no,adult,37.9,48.0,16.0,normal,normal,normal_pink,less_3_sec,alert,normal,moderate,slight,less_1_liter,4.3,normal,normal,36.0,6.5,cloudy,2.6,no,0,0,0,yes
yes,young,38.1,48.0,14.0,cool,normal,normal_pink,less_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,1.0,normal,distend_small,33.0,12.85,cloudy,2.0,yes,3111,0,0,yes
yes,adult,38.1,72.0,60.0,cool,reduced,bright_red,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,3.0,decreased,distend_small,44.0,6.0,cloudy,3.4,yes,2209,0,0,yes
yes,adult,39.3,88.0,28.0,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,slight,slight,more_1_liter,4.5,decreased,normal,45.0,7.2,serosanguious,3.4,yes,2208,0,0,yes
yes,young,39.3,66.0,12.0,cool,normal,bright_pink,less_3_sec,severe_pain,normal,slight,slight,more_1_liter,3.0,increased,distend_small,58.0,7.0,clear,2.4,yes,7111,0,0,no
yes,adult,37.1,84.0,40.0,cool,reduced,dark_cyanotic,less_3_sec,depressed,absent,moderate,slight,less_1_liter,2.0,normal,distend_small,75.0,12.85,cloudy,2.0,yes,2208,0,0,no
yes,adult,37.9,68.0,20.0,cool,normal,bright_pink,less_3_sec,depressed,absent,slight,slight,more_1_liter,5.0,normal,distend_large,45.0,4.0,serosanguious,2.8,yes,5400,0,0,yes
no,adult,38.6,54.0,12.0,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,5.0,normal,firm,49.0,8.1,clear,5.0,no,0,0,0,yes
yes,adult,37.3,75.0,30.0,cold,reduced,pale_cyanotic,more_3_sec,severe_pain,absent,moderate,slight,more_1_liter,5.0,absent,distend_small,48.0,7.2,serosanguious,3.2,yes,2208,0,0,no
no,adult,38.1,52.0,16.0,normal,normal,pale_pink,less_3_sec,severe_pain,absent,moderate,slight,more_1_liter,1.0,normal,distend_small,46.0,12.85,clear,1.0,yes,2209,0,0,no
yes,adult,39.1,112.0,30.0,cool,reduced,pale_cyanotic,more_3_sec,severe_pain,absent,slight,slight,more_1_liter,4.5,absent,distend_small,57.0,7.5,serosanguious,4.0,yes,2206,0,0,no
no,adult,38.1,112.0,12.0,cool,reduced,bright_red,less_3_sec,severe_pain,hypomotile,moderate,slight,more_1_liter,4.5,absent,distend_small,54.0,7.6,cloudy,3.9,yes,2112,0,0,yes
yes,adult,38.2,52.0,32.0,cool,reduced,bright_red,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,2.0,decreased,distend_small,50.0,12.85,serosanguious,2.0,yes,2209,0,0,no
yes,adult,36.599999999999994,100.0,30.0,cool,reduced,bright_pink,more_3_sec,depressed,hypomotile,moderate,significant,more_1_liter,4.0,absent,distend_large,45.0,9.1,serosanguious,4.9,yes,3205,0,0,yes
yes,adult,38.0,88.0,24.0,normal,normal,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,5.0,absent,distend_small,46.0,12.85,clear,2.0,yes,31110,0,0,yes
yes,adult,37.5,64.0,48.0,cool,reduced,dark_cyanotic,more_3_sec,extreme_pain,hypomotile,moderate,slight,less_1_liter,4.0,decreased,normal,44.0,4.6,serosanguious,7.4,yes,3025,0,0,yes
yes,adult,38.0,120.0,60.0,cold,reduced,bright_red,more_3_sec,depressed,absent,severe,slight,more_1_liter,2.0,absent,distend_small,68.0,12.85,cloudy,1.0,yes,2208,0,0,yes
yes,adult,38.1,44.0,18.0,warm,normal,normal_pink,less_3_sec,alert,hypomotile,slight,slight,more_1_liter,3.0,absent,distend_large,39.0,7.5,cloudy,2.2,no,3111,0,0,yes
yes,adult,37.6,88.0,20.0,cool,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,1.0,absent,distend_small,33.0,12.85,cloudy,2.0,yes,2208,0,0,no
yes,adult,38.0,66.0,24.0,cool,reduced,pale_cyanotic,less_3_sec,severe_pain,hypomotile,moderate,slight,more_1_liter,4.5,absent,distend_small,44.0,6.4,serosanguious,2.6,yes,2205,0,0,yes
yes,adult,39.6,66.0,12.0,cool,reduced,bright_red,less_3_sec,mild_pain,hypermotile,moderate,slight,more_1_liter,3.0,increased,distend_large,44.0,6.0,cloudy,3.6,yes,2124,0,0,yes
yes,adult,38.5,100.0,51.0,cool,absent,bright_red,more_3_sec,depressed,absent,moderate,slight,more_1_liter,2.0,absent,distend_small,66.0,12.85,serosanguious,2.0,yes,2208,0,0,no
yes,adult,37.4,60.0,30.0,cool,reduced,pale_cyanotic,more_3_sec,severe_pain,absent,moderate,slight,more_1_liter,2.0,normal,distend_large,66.0,12.85,cloudy,1.0,yes,3111,0,0,no
yes,adult,38.0,66.0,12.0,cool,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,3.0,decreased,distend_small,31.5,6.0,cloudy,1.6,yes,2205,0,0,yes
yes,adult,37.1,75.0,36.0,cool,normal,dark_cyanotic,more_3_sec,severe_pain,absent,slight,slight,more_1_liter,5.0,absent,distend_small,48.0,7.4,serosanguious,3.2,yes,12208,0,0,yes
yes,adult,38.0,136.0,24.0,cool,reduced,pale_cyanotic,less_3_sec,severe_pain,absent,severe,slight,more_1_liter,3.0,absent,distend_small,43.0,7.5,cloudy,3.6,yes,2209,0,0,yes
no,adult,37.7,60.0,20.0,normal,normal,bright_pink,less_3_sec,mild_pain,hypomotile,slight,slight,more_1_liter,7.0,decreased,distend_small,47.0,8.3,clear,3.4,no,2208,0,0,no
yes,adult,36.599999999999994,100.0,24.0,cool,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,significant,more_1_liter,2.0,absent,distend_small,52.0,6.0,serosanguious,3.4,yes,2208,0,0,yes
no,adult,38.2,44.0,36.0,normal,normal,pale_pink,less_3_sec,alert,normal,moderate,slight,less_1_liter,4.5,normal,distend_small,44.0,7.0,cloudy,4.1,no,0,0,0,yes
yes,adult,37.3,88.0,24.0,cool,reduced,pale_cyanotic,more_3_sec,mild_pain,absent,moderate,slight,more_1_liter,5.3,absent,distend_small,45.0,8.0,serosanguious,4.1,yes,2209,0,0,yes
yes,adult,39.2,88.0,51.0,cool,reduced,pale_pink,less_3_sec,severe_pain,absent,slight,slight,less_1_liter,2.0,absent,distend_small,43.0,12.85,clear,2.0,no,2113,0,0,no
yes,adult,38.2,80.0,44.0,cool,reduced,normal_pink,less_3_sec,depressed,hypomotile,moderate,slight,less_1_liter,7.0,decreased,normal,54.0,4.7,serosanguious,3.6,yes,7111,0,0,yes
no,adult,38.0,104.0,40.0,cool,reduced,bright_red,more_3_sec,severe_pain,absent,severe,significant,less_1_liter,3.0,absent,distend_large,73.0,10.2,clear,3.6,yes,41110,0,0,yes
yes,adult,37.1,84.0,40.0,cool,normal,dark_cyanotic,less_3_sec,depressed,absent,severe,significant,less_1_liter,2.0,absent,distend_large,75.0,12.85,clear,2.0,no,1400,0,0,no
yes,adult,36.8,108.0,24.0,cool,reduced,pale_cyanotic,less_3_sec,depressed,absent,slight,slight,more_1_liter,2.0,absent,distend_small,66.0,7.5,serosanguious,2.6,yes,2208,0,0,no
yes,adult,37.8,48.0,18.0,cool,normal,normal_pink,less_3_sec,depressed,hypomotile,moderate,slight,less_1_liter,4.5,normal,normal,46.0,5.7,cloudy,7.75,no,31110,0,0,yes
yes,adult,37.5,72.0,60.0,cool,normal,bright_red,less_3_sec,slight,hypomotile,moderate,slight,less_1_liter,5.0,absent,distend_small,48.0,8.0,serosanguious,2.3,yes,2207,0,0,no
no,adult,38.6,54.0,20.0,normal,normal,pale_pink,less_3_sec,alert,hypomotile,moderate,slight,more_1_liter,5.0,absent,other,49.0,7.0,cloudy,5.0,no,3111,0,0,yes
